,Id,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin Type 2,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Mo Sold,Yr Sold,Sale Type,SalePrice,reno,years_of_house,BsmtRms,GrRms
1483,417,RL,24.0,2364,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,TwnhsE,2Story,6,5,1978,1978,Gable,CompShg,Plywood,Brk Cmn,None,0.0,Gd,TA,CBlock,Gd,TA,No,ALQ,Unf,855.0,GasA,TA,Y,SBrkr,0,1456,0.0,0.0,2,1,3,1,TA,6,Typ,1,TA,Attchd,Fin,2.0,440.0,TA,TA,Y,147,0,0,0,0,0,None,None,4,2009,WD ,138000,0,31,0.0,10
1484,2664,RM,60.0,3600,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,6,7,1910,1993,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,684.0,GasA,Ex,N,FuseA,0,1368,0.0,0.0,1,0,3,1,TA,7,Typ,0,None,Detchd,Unf,1.0,216.0,TA,Fa,N,0,158,0,0,0,0,None,None,10,2006,WD ,114504,1,96,0.0,9
1485,283,RL,52.0,8741,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,6,4,1945,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,Fa,No,LwQ,Unf,735.0,GasA,TA,Y,FuseA,0,1487,0.0,0.0,1,1,3,1,TA,7,Typ,1,Gd,Detchd,Unf,1.0,220.0,TA,TA,Y,0,140,0,0,0,0,None,MnPrv,4,2010,WD ,113000,1,65,0.0,10
1486,302,RM,40.0,5436,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,8,1922,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,BrkTil,TA,TA,No,BLQ,Unf,796.0,GasA,Gd,Y,SBrkr,0,1154,1.0,0.0,1,0,3,1,Gd,7,Typ,0,None,Detchd,Unf,1.0,240.0,TA,TA,N,0,96,0,0,0,0,None,MnPrv,5,2010,WD ,125500,1,88,1.0,9
1487,2053,RL,65.0,14149,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,5,8,1964,2001,Hip,CompShg,HdBoard,HdBoard,BrkFace,50.0,Gd,Gd,CBlock,TA,TA,Gd,LwQ,BLQ,980.0,GasA,TA,Y,SBrkr,0,1020,0.0,1.0,2,0,3,1,TA,5,Typ,1,Po,Detchd,Unf,2.0,528.0,TA,TA,Y,0,0,0,0,0,0,None,None,5,2007,WD ,165000,1,43,1.0,8
1488,2662,RM,63.0,5000,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,4,1900,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,540.0,GasA,Gd,N,FuseA,0,1440,0.0,0.0,1,0,3,1,TA,6,Typ,0,None,Attchd,Unf,1.0,352.0,Fa,TA,Y,0,0,77,0,0,0,None,None,4,2006,WD ,79000,1,106,0.0,8
1489,99,FV,24.0,2544,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,216.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,600.0,GasA,Ex,Y,SBrkr,0,1236,1.0,0.0,2,1,2,1,Gd,4,Typ,0,None,Detchd,RFn,2.0,480.0,TA,TA,Y,0,166,0,0,0,0,None,None,5,2010,WD ,152000,0,5,1.0,8
1490,2674,RM,50.0,5000,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Feedr,Norm,1Fam,1.5Fin,6,7,1947,1950,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,Unf,1004.0,GasA,Ex,Y,SBrkr,0,1664,0.0,0.0,2,0,3,1,TA,7,Typ,2,Gd,Detchd,Unf,2.0,420.0,TA,TA,Y,0,24,36,0,0,0,None,None,10,2006,WD ,159000,1,59,0.0,10
1491,1218,RL,68.0,12493,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,5,1960,1960,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,ALQ,Rec,1100.0,GasA,TA,Y,SBrkr,0,1100,1.0,0.0,1,0,3,1,TA,6,Typ,1,Po,Attchd,RFn,1.0,312.0,TA,TA,Y,355,0,0,0,0,0,None,GdWo,4,2008,WD ,141000,0,48,1.0,8
1492,2547,RL,68.0,10368,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1964,1964,Hip,CompShg,HdBoard,HdBoard,BrkFace,112.0,TA,TA,CBlock,TA,TA,No,ALQ,LwQ,1008.0,GasA,Ex,Y,SBrkr,0,1488,1.0,0.0,1,1,3,1,TA,7,Typ,1,Gd,Attchd,Fin,2.0,430.0,TA,TA,Y,154,60,0,0,0,0,None,None,4,2006,WD ,167000,0,42,1.0,10
1493,197,RM,53.0,6360,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Feedr,Norm,1Fam,1.5Fin,5,6,1942,1950,Gable,CompShg,MetalSd,MetalSd,Stone,300.0,TA,TA,CBlock,TA,TA,No,Rec,LwQ,835.0,GasA,TA,Y,FuseA,0,1453,0.0,0.0,1,1,3,1,Gd,7,Min2,2,Fa,Detchd,Unf,1.0,240.0,TA,TA,Y,0,0,35,0,148,0,None,None,3,2010,WD ,132000,1,68,0.0,10
1494,2091,RL,114.0,10357,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,SawyerW,Feedr,Norm,1Fam,1Story,7,5,1990,1991,Hip,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,Unf,910.0,GasA,Gd,Y,SBrkr,0,1442,1.0,0.0,2,0,3,1,Gd,6,Typ,1,TA,Attchd,Fin,2.0,719.0,TA,TA,Y,0,244,0,0,0,0,None,None,5,2007,WD ,179900,1,17,1.0,9
1495,87,RL,68.0,9819,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1967,1967,Gable,CompShg,MetalSd,MetalSd,BrkFace,31.0,TA,Gd,CBlock,TA,TA,No,BLQ,Unf,882.0,GasA,TA,Y,SBrkr,0,900,0.0,0.0,1,0,3,1,TA,5,Typ,0,None,Detchd,Unf,1.0,280.0,TA,TA,Y,0,0,0,0,0,0,None,MnPrv,2,2010,WD ,122000,0,43,0.0,7
1496,690,RL,80.0,7936,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1963,1963,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,1045.0,GasA,TA,Y,SBrkr,0,1045,1.0,0.0,1,0,3,1,TA,6,Typ,1,Fa,Attchd,RFn,1.0,264.0,TA,TA,Y,0,0,0,0,0,0,None,None,4,2009,WD ,127000,0,46,1.0,8
1497,2364,RH,26.0,8773,Pave,None,IR2,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,TwnhsE,1Story,6,5,2002,2002,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1487.0,GasA,Ex,Y,SBrkr,0,1419,1.0,0.0,2,0,2,1,Gd,4,Typ,0,None,Attchd,Fin,2.0,543.0,TA,TA,Y,196,68,0,0,0,0,None,None,9,2006,WD ,190000,0,4,1.0,7
1498,2050,RL,75.0,11235,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SFoyer,5,5,1964,1980,Gable,CompShg,HdBoard,HdBoard,BrkFace,30.0,TA,TA,CBlock,Gd,TA,Av,BLQ,Unf,1420.0,GasA,Gd,Y,SBrkr,0,1452,1.0,0.0,1,0,2,1,TA,6,Min2,1,TA,Detchd,Unf,2.0,572.0,TA,TA,Y,92,0,88,0,0,0,None,None,11,2007,WD ,158450,1,43,1.0,8
1499,769,RL,70.0,12886,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,5,6,1963,1999,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,Av,ALQ,Unf,520.0,GasA,Ex,Y,SBrkr,0,1464,0.0,1.0,2,0,3,1,TA,6,Min2,1,TA,Attchd,RFn,2.0,480.0,TA,TA,Y,302,0,0,0,100,0,None,None,10,2009,WD ,175000,1,46,1.0,9
1500,348,RL,42.0,14892,Pave,None,IR1,HLS,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,1Story,9,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Stone,160.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,Unf,1746.0,GasA,Ex,Y,SBrkr,0,1746,1.0,0.0,2,0,3,1,Ex,7,Typ,2,Gd,Attchd,Fin,3.0,758.0,TA,TA,Y,201,39,0,0,0,0,None,None,10,2009,WD ,377500,1,3,1.0,10
1501,200,RM,52.0,6240,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,5,1930,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,LwQ,Unf,928.0,GasA,TA,Y,FuseF,0,1536,0.0,0.0,2,0,4,1,TA,7,Typ,1,Gd,Detchd,Unf,2.0,480.0,TA,TA,Y,0,10,0,0,0,0,None,MnPrv,3,2010,WD ,138400,1,80,0.0,10
1502,2759,RL,78.0,11645,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,1734.0,GasA,Ex,Y,SBrkr,0,1734,1.0,0.0,2,0,3,1,Gd,7,Typ,0,None,Attchd,Fin,2.0,660.0,TA,TA,Y,160,24,0,0,0,0,None,None,1,2006,WD ,260000,0,1,1.0,10
1503,1700,RL,110.0,14977,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,304.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,Unf,1976.0,GasA,Ex,Y,SBrkr,0,1976,1.0,0.0,2,0,2,1,Gd,7,Typ,1,Ex,Attchd,RFn,3.0,908.0,TA,TA,Y,250,63,0,0,0,0,None,None,7,2007,New,440000,1,1,1.0,10
1504,876,RL,70.0,9100,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,1212.0,GasA,Ex,Y,SBrkr,0,1212,0.0,0.0,2,0,3,1,Gd,6,Typ,0,None,Attchd,RFn,2.0,573.0,TA,TA,Y,356,0,0,0,0,0,None,None,6,2009,WD ,178000,0,8,0.0,9
1505,2536,RL,70.0,8400,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,5,5,1968,1968,Hip,CompShg,HdBoard,HdBoard,BrkFace,168.0,TA,TA,CBlock,TA,TA,Av,BLQ,Unf,1052.0,GasA,Gd,Y,SBrkr,0,1052,1.0,0.0,1,1,3,1,TA,5,Typ,0,None,Attchd,RFn,1.0,288.0,TA,TA,Y,356,0,0,0,0,0,None,GdWo,11,2006,WD ,138500,0,38,1.0,8
1506,1821,RL,70.0,7420,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1962,1962,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,1057.0,GasA,TA,Y,SBrkr,0,1057,0.0,0.0,1,0,3,1,TA,6,Typ,0,None,Detchd,Fin,2.0,576.0,TA,TA,Y,0,0,0,0,0,0,None,None,4,2007,WD ,132000,0,45,0.0,8
1507,2743,RL,75.0,9525,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,6,5,1953,1953,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,Unf,1000.0,GasA,TA,Y,SBrkr,0,1609,0.0,0.0,1,1,5,1,TA,7,Typ,0,None,Attchd,Unf,1.0,305.0,Fa,TA,Y,0,0,0,0,0,0,None,None,7,2006,WD ,149900,0,53,0.0,10
1508,1329,RM,68.0,7425,Pave,None,IR1,Bnk,AllPub,Corner,Gtl,BrkSide,RRAn,Artery,1Fam,1.5Fin,7,7,1945,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,Fa,No,Unf,Unf,672.0,GasA,Gd,Y,SBrkr,0,1668,0.0,0.0,1,1,3,1,Gd,8,Typ,0,None,Attchd,Unf,1.0,252.0,TA,TA,Y,210,0,0,0,0,0,None,None,8,2008,WD ,108000,1,63,0.0,11
1509,1451,RL,88.0,7990,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1975,1975,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,No,Unf,Unf,924.0,GasA,TA,Y,SBrkr,0,924,0.0,0.0,1,0,3,1,TA,5,Typ,0,None,Detchd,Unf,1.0,280.0,TA,TA,Y,0,0,0,0,0,0,None,MnPrv,4,2008,WD ,110000,0,33,0.0,7
1510,936,RM,24.0,1300,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Blueste,Norm,Norm,TwnhsE,2Story,6,6,1980,1980,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,Unf,561.0,GasA,TA,Y,SBrkr,0,1229,0.0,0.0,1,1,2,1,TA,5,Typ,1,TA,Attchd,Fin,2.0,462.0,TA,TA,Y,150,0,0,0,0,0,None,GdPrv,5,2009,WD ,124000,0,29,0.0,8
1511,1948,RL,55.0,5500,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Unf,4,6,1956,1956,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,882.0,GasA,Ex,Y,SBrkr,0,882,0.0,0.0,1,0,1,1,TA,4,Typ,0,None,None,None,0.0,0.0,None,None,Y,0,0,0,0,0,0,None,MnPrv,4,2007,WD ,103200,0,51,0.0,6
1512,1839,FV,40.0,3606,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,7,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Ex,Gd,No,GLQ,Unf,1352.0,GasA,Ex,Y,SBrkr,0,1352,1.0,0.0,2,0,2,1,Gd,5,Typ,1,Gd,Attchd,RFn,2.0,466.0,TA,TA,Y,0,241,0,0,0,0,None,None,8,2007,New,194000,1,1,1.0,8
1513,2057,RL,68.0,8978,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1968,1968,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,PConc,TA,TA,No,Unf,Unf,948.0,GasA,TA,Y,SBrkr,0,948,0.0,0.0,1,0,3,1,TA,6,Typ,0,None,Attchd,Unf,1.0,300.0,TA,TA,Y,147,0,0,0,0,0,None,None,5,2007,WD ,108000,0,39,0.0,8
1514,558,RL,68.0,9079,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1961,1961,Gable,CompShg,Wd Sdng,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,864.0,GasA,TA,Y,SBrkr,0,864,0.0,0.0,1,0,2,1,TA,5,Typ,0,None,Attchd,Unf,1.0,440.0,TA,TA,Y,158,0,0,0,0,0,None,None,7,2009,WD ,122000,0,48,0.0,7
1515,2731,RL,68.0,1700,Pave,None,Reg,HLS,AllPub,Inside,Gtl,ClearCr,Norm,Norm,Twnhs,1.5Fin,7,5,1980,1981,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,Unf,430.0,GasA,TA,Y,SBrkr,140,1700,1.0,0.0,2,1,2,1,Gd,7,Typ,0,None,Basment,Fin,1.0,450.0,Gd,TA,Y,188,36,0,0,200,0,None,None,4,2006,WD ,148400,1,26,1.0,11
1516,791,RL,68.0,9571,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,3,1958,1958,Gable,CompShg,BrkComm,Brk Cmn,None,0.0,TA,Fa,CBlock,TA,Fa,No,Unf,Unf,1276.0,GasA,TA,Y,FuseA,0,1276,0.0,0.0,1,0,3,1,TA,5,Mod,0,None,Attchd,Unf,1.0,350.0,TA,TA,Y,0,0,0,0,0,0,None,None,6,2009,COD,60000,0,51,0.0,7
1517,1421,RL,80.0,9938,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,1994,1994,Gable,CompShg,HdBoard,HdBoard,BrkFace,251.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1602.0,GasA,Ex,Y,SBrkr,0,1626,1.0,0.0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,RFn,2.0,534.0,TA,TA,Y,424,40,0,0,0,0,None,None,4,2008,WD ,226500,0,14,1.0,11
1518,2881,C (all),50.0,9000,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,2,3,1949,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,CBlock,TA,TA,Av,BLQ,Unf,480.0,GasA,TA,N,FuseA,0,480,1.0,0.0,0,0,1,1,TA,4,Typ,0,None,Detchd,Unf,1.0,308.0,TA,TA,Y,0,0,0,0,0,0,None,None,10,2006,WD ,35311,1,57,1.0,5
1519,2820,RL,38.0,7840,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Edwards,Norm,Norm,Duplex,SFoyer,6,5,1975,1975,Flat,Tar&Grv,Plywood,Wd Shng,BrkFace,355.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,Unf,976.0,GasA,TA,Y,SBrkr,0,1012,0.0,2.0,2,0,4,0,TA,4,Typ,0,None,None,None,0.0,0.0,None,None,Y,0,0,0,0,0,0,None,None,10,2006,WD ,127500,0,31,2.0,6
1520,1609,RL,74.0,12395,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,6,1984,1984,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,864.0,GasA,TA,Y,SBrkr,0,889,0.0,0.0,1,0,3,1,TA,6,Typ,0,None,Attchd,Unf,2.0,484.0,TA,TA,Y,0,0,0,0,0,0,None,None,4,2008,WD ,137500,0,24,0.0,8
1521,1495,RL,68.0,9638,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Edwards,Norm,Norm,1Fam,SLvl,6,6,1977,1977,Hip,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,Rec,1029.0,GasA,TA,Y,SBrkr,0,1117,1.0,0.0,1,0,3,1,TA,6,Typ,1,Fa,Attchd,RFn,2.0,542.0,TA,TA,Y,292,0,0,0,0,0,None,None,11,2008,WD ,147000,0,31,1.0,8
1522,2388,RL,108.0,13418,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,Stone,132.0,Gd,TA,PConc,Ex,TA,Av,Unf,Unf,1117.0,GasA,Ex,Y,SBrkr,0,2452,0.0,0.0,3,1,4,1,Gd,9,Typ,1,Gd,BuiltIn,Fin,3.0,691.0,TA,TA,Y,113,32,0,0,0,0,None,None,9,2006,WD ,309000,1,2,0.0,14
1523,938,RL,68.0,17597,Pave,None,Reg,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,7,9,1971,2009,Hip,CompShg,BrkFace,BrkFace,None,0.0,Gd,Gd,CBlock,Gd,TA,No,GLQ,ALQ,1803.0,GasA,TA,Y,SBrkr,0,2365,1.0,0.0,2,0,3,1,Ex,7,Min1,2,Gd,Attchd,Fin,2.0,551.0,TA,TA,Y,200,144,0,0,0,0,None,GdPrv,7,2009,WD ,315000,1,38,1.0,10
1524,1194,RL,72.0,8872,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,8,1965,2008,Gable,CompShg,VinylSd,VinylSd,BrkFace,300.0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,912.0,GasA,Ex,Y,SBrkr,0,912,1.0,0.0,1,0,2,1,Gd,5,Typ,0,None,Detchd,Unf,2.0,576.0,TA,TA,Y,0,240,0,0,0,0,None,None,12,2008,WD ,147000,1,43,1.0,7
1525,2429,RL,53.0,3982,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,Gd,Av,GLQ,Unf,1520.0,GasA,Ex,Y,SBrkr,0,1567,1.0,0.0,2,0,1,1,Ex,7,Typ,1,Gd,Attchd,Fin,3.0,648.0,TA,TA,Y,312,0,0,0,0,0,None,None,10,2006,New,264561,0,0,1.0,10
1526,1937,RL,60.0,7134,Pave,None,Reg,Bnk,AllPub,Inside,Mod,NAmes,Norm,Norm,1Fam,SLvl,5,5,1955,1955,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,384.0,GasA,TA,Y,SBrkr,0,1360,0.0,0.0,1,0,3,1,TA,6,Min1,1,TA,Detchd,Unf,2.0,572.0,TA,TA,Y,0,50,0,0,0,0,None,MnPrv,2,2007,WD ,130000,0,52,0.0,8
1527,1847,FV,68.0,2117,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,6,5,2000,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,456.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,756.0,GasA,Ex,Y,SBrkr,0,1525,0.0,0.0,2,1,3,1,Gd,5,Typ,1,TA,Detchd,Unf,2.0,440.0,TA,TA,Y,0,0,0,0,0,0,None,None,6,2007,WD ,177000,0,7,0.0,9
1528,1550,RM,58.0,8155,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,5,7,1930,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,Gd,TA,No,Unf,Unf,780.0,GasA,Gd,Y,FuseA,0,1200,0.0,0.0,1,0,4,1,TA,7,Typ,0,None,None,None,0.0,0.0,None,None,Y,0,0,96,0,0,0,None,None,7,2008,WD ,119000,1,78,0.0,9
1529,2705,RL,50.0,5500,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1Story,7,5,2004,2004,Shed,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,Gd,Mn,GLQ,LwQ,1073.0,GasA,Ex,Y,SBrkr,0,1073,1.0,0.0,2,0,2,1,TA,4,Typ,0,None,Detchd,Unf,1.0,246.0,TA,TA,Y,0,120,0,0,0,0,None,None,5,2006,WD ,157000,0,2,1.0,7
1530,2713,RL,68.0,11553,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1968,1968,Hip,CompShg,Plywood,Plywood,BrkFace,188.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,1051.0,GasA,TA,Y,SBrkr,0,1159,0.0,0.0,1,1,3,1,TA,7,Typ,1,Fa,Attchd,Unf,1.0,336.0,TA,TA,Y,466,0,0,0,0,0,None,None,7,2006,WD ,158000,0,38,0.0,10
1531,1938,RL,55.0,7150,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,4,4,1955,1955,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,TA,TA,No,Rec,Unf,1190.0,GasA,Gd,Y,SBrkr,0,1540,1.0,0.0,1,0,4,1,Fa,7,Typ,0,None,Detchd,Unf,1.0,352.0,TA,TA,Y,0,0,0,0,0,0,None,None,8,2007,WD ,115000,0,52,1.0,9
1532,1819,RL,64.0,6285,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1977,1977,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,No,LwQ,Rec,894.0,GasA,TA,Y,SBrkr,0,894,1.0,0.0,1,0,2,1,TA,5,Typ,0,None,Detchd,Unf,1.0,308.0,TA,TA,Y,192,0,0,0,0,0,None,None,3,2007,WD ,120750,0,30,1.0,7
1533,23,FV,68.0,7500,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,814.0,GasA,Ex,Y,SBrkr,0,1674,1.0,0.0,2,1,3,1,Gd,7,Typ,0,None,Attchd,RFn,2.0,663.0,TA,TA,Y,0,96,0,0,0,0,None,None,1,2010,WD ,216000,0,10,1.0,11
1534,2289,RM,21.0,2001,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,2Story,4,5,1970,1970,Gable,CompShg,CemntBd,CmentBd,BrkFace,80.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,546.0,GasA,Fa,Y,SBrkr,0,1092,0.0,0.0,1,1,3,1,TA,6,Typ,0,None,Attchd,Unf,1.0,286.0,TA,TA,Y,0,0,0,0,0,0,None,None,1,2007,WD ,75000,0,37,0.0,9
